date;position;mesure;limite
01/01/2023 12:37;48.17109 5.124301666666667;79;90
01/01/2023 12:37;47.42964166666667 0.3742933333333333;81;80
01/01/2023 12:37;47.429536666666664 0.3746316666666667;67;80
01/01/2023 12:37;47.429948333333336 0.37324666666666667;67;80
01/01/2023 12:37;49.892738333333334 4.810028333333333;73;80
01/01/2023 12:37;49.891866666666665 4.814171666666667;73;80
01/01/2023 12:37;48.64866 -3.971191666666667;26;80
01/01/2023 12:38;45.85481 1.156005;143;110
01/01/2023 12:38;49.377195 1.125755;57;80
01/01/2023 12:38;46.305416666666666 -1.0113266666666667;96;80
01/01/2023 12:38;49.01968166666666 7.853031666666666;41;80
01/01/2023 12:38;48.72530166666667 3.8408233333333333;76;70
01/01/2023 12:38;48.72474833333333 3.8330616666666666;83;80
01/01/2023 12:38;48.72571 3.8464650000000002;75;80
01/01/2023 12:38;48.72582166666667 3.847951666666667;73;80
01/01/2023 12:38;48.72533833333333 3.8413233333333334;65;70
01/01/2023 12:38;48.72579833333333 3.8476566666666665;65;80
01/01/2023 12:38;48.725605 3.8449866666666668;80;80
01/01/2023 12:38;48.72579833333333 3.8476566666666665;75;80
01/01/2023 12:38;48.52536 5.895965;46;80
01/01/2023 12:38;48.525283333333334 5.895905;50;80
01/01/2023 12:38;43.372013333333335 -1.6759083333333333;126;130
01/01/2023 12:38;49.061165 7.236108333333333;76;80
01/01/2023 12:38;49.06095333333333 7.23668;81;80
01/01/2023 12:38;49.055793333333334 7.247378333333334;80;80
01/01/2023 12:38;49.02292666666666 6.197485;75;90
01/01/2023 12:38;49.023055 6.19728;74;90
01/01/2023 12:38;47.242776666666664 1.5424483333333332;71;80
01/01/2023 12:38;47.24216166666667 1.5423766666666667;89;80
01/01/2023 12:38;48.45176333333333 7.481956666666667;70;80
01/01/2023 12:38;48.45216 7.480505;92;80
01/01/2023 12:38;48.453381666666665 7.47679;68;80
01/01/2023 12:38;48.021325 -0.08448833333333333;73;70
01/01/2023 12:38;48.64552 -3.9699633333333333;87;80
01/01/2023 12:38;48.64169166666667 -3.969003333333333;67;80
01/01/2023 12:38;48.64214833333333 -3.9691366666666665;57;80
01/01/2023 12:38;48.647936666666666 -3.9706216666666667;80;80
01/01/2023 12:38;48.26835833333333 3.7726033333333335;87;90
01/01/2023 12:38;48.268283333333336 3.772285;97;90
01/01/2023 12:38;48.26775 3.77005;69;90
01/01/2023 12:38;48.27008333333333 3.7796833333333333;90;90
01/01/2023 12:39;49.38037333333333 1.1255083333333333;68;80
01/01/2023 12:39;49.380518333333335 1.12551;72;80
01/01/2023 12:39;46.303733333333334 -1.020365;71;70
01/01/2023 12:39;49.02130666666667 7.867871666666667;66;80
01/01/2023 12:39;49.02093333333333 7.866521666666666;44;80
01/01/2023 12:39;48.726816666666664 3.861325;90;80
01/01/2023 12:39;48.14764666666667 4.404708333333334;93;80
01/01/2023 12:39;45.07697 -0.07383666666666668;69;80
01/01/2023 12:39;49.05453833333333 7.257883333333333;71;90
01/01/2023 12:39;49.03444 6.190628333333334;84;80
01/01/2023 12:39;49.035165 6.190646666666667;81;80
01/01/2023 12:39;49.03787 6.190101666666667;43;80
01/01/2023 12:39;49.03462833333333 6.19063;87;80
01/01/2023 12:39;47.224896666666666 1.538395;96;90
01/01/2023 12:39;48.610885 0.6877366666666667;88;90
01/01/2023 12:39;48.60653666666666 0.6892216666666666;106;90
01/01/2023 12:39;48.45424833333333 7.474136666666666;67;80
01/01/2023 12:39;48.944075 0.1947583333333333;68;80
01/01/2023 12:39;49.88301833333333 4.807716666666667;87;80
01/01/2023 12:39;48.01961333333333 -0.05571;95;90
01/01/2023 12:39;48.02052 -0.07185666666666667;93;90
01/01/2023 12:39;48.27238333333333 3.795255;92;90
01/01/2023 12:39;48.27262 3.79705;71;90
01/01/2023 12:39;48.271818333333336 3.7879316666666667;88;90
01/01/2023 12:40;48.727583333333335 3.87194;93;80
01/01/2023 12:40;48.72793 3.8766933333333333;81;80
01/01/2023 12:40;48.728141666666666 3.8796483333333334;90;80
01/01/2023 12:40;48.13194333333333 4.39225;68;80
01/01/2023 12:40;48.54158 5.904678333333333;79;80
01/01/2023 12:40;48.54092833333333 5.904223333333333;82;80
01/01/2023 12:40;43.38413333333333 -1.6433916666666666;146;130
01/01/2023 12:40;45.08506333333333 -0.057611666666666665;65;80
01/01/2023 12:40;45.08377333333333 -0.059653333333333336;72;80
01/01/2023 12:40;48.17109 5.124301666666667;91;90
01/01/2023 12:40;48.17109 5.124301666666667;96;90
01/01/2023 12:40;48.17109 5.124301666666667;88;90
01/01/2023 12:40;49.043863333333334 6.189251666666666;69;70
01/01/2023 12:40;47.22218 1.5378283333333334;70;90
01/01/2023 12:40;49.87370166666667 4.8111;23;80
01/01/2023 12:40;49.872166666666665 4.805581666666667;46;80
01/01/2023 12:40;48.0188 -0.041396666666666665;91;90
01/01/2023 12:40;48.273498333333336 3.8035633333333334;49;80
01/01/2023 12:40;48.27169 3.8056916666666667;35;80
01/01/2023 12:41;49.39534166666667 1.1230366666666667;76;80
01/01/2023 12:41;49.39588 1.1229966666666666;77;80
01/01/2023 12:41;46.30321 -1.047415;80;80
01/01/2023 12:41;46.30657166666667 -1.0590783333333333;85;80
01/01/2023 12:41;46.30487 -1.052625;61;80
01/01/2023 12:41;48.72836 3.88259;82;80
01/01/2023 12:41;48.54752166666667 5.9093366666666665;48;80
01/01/2023 12:41;45.08879 -0.05236333333333333;51;80
01/01/2023 12:41;45.09040666666667 -0.045873333333333335;55;80
01/01/2023 12:41;45.08714166666667 -0.055253333333333335;87;80
01/01/2023 12:41;45.08918333333333 -0.04788;62;80
01/01/2023 12:41;45.089095 -0.04868666666666666;67;80
01/01/2023 12:41;48.17109 5.124301666666667;88;90
01/01/2023 12:41;49.056313333333335 6.187311666666667;54;80
01/01/2023 12:41;49.051955 6.18823;43;80
01/01/2023 12:41;49.053693333333335 6.18769;46;80
01/01/2023 12:41;49.055413333333334 6.187395;56;80
01/01/2023 12:41;47.21424666666667 1.5384966666666666;88;90
01/01/2023 12:41;47.21362666666667 1.538505;86;90
01/01/2023 12:41;48.63487666666666 0.679245;85;90
01/01/2023 12:41;48.62802833333333 0.6817049999999999;95;90
01/01/2023 12:41;48.626783333333336 0.682145;110;90
01/01/2023 12:41;48.62865 0.6814783333333333;94;90
01/01/2023 12:41;48.626403333333336 0.6822933333333334;108;90
01/01/2023 12:41;48.461288333333336 7.444678333333333;61;80
01/01/2023 12:41;48.461416666666665 7.443911666666667;65;80
01/01/2023 12:41;48.461305 7.448341666666667;75;80
01/01/2023 12:41;48.461545 7.443145;56;80
01/01/2023 12:41;48.46150166666666 7.4434016666666665;53;80
01/01/2023 12:41;48.46350666666667 7.455476666666667;66;80
01/01/2023 12:41;49.87401833333333 4.7995133333333335;62;80
01/01/2023 12:41;48.017965 -0.027166666666666665;87;90
01/01/2023 12:41;48.620711666666665 -3.9528033333333332;21;80
01/01/2023 12:41;48.274335 3.8197216666666667;82;90
01/01/2023 12:41;48.273043333333334 3.8129416666666667;44;80
01/01/2023 12:41;48.27371 3.8172283333333334;85;90
01/01/2023 12:41;46.90853666666667 -1.101435;31;80
01/01/2023 12:42;49.39906666666667 1.1227966666666667;88;80
01/01/2023 12:42;49.39944166666667 1.1227883333333333;87;80
01/01/2023 12:42;46.30583166666667 -1.0727266666666666;70;80
01/01/2023 12:42;46.306713333333335 -1.0620416666666668;90;80
01/01/2023 12:42;45.09231166666667 -0.04452833333333333;60;80
01/01/2023 12:42;45.74608166666667 -0.6032383333333333;31;80
01/01/2023 12:42;48.17109 5.124301666666667;50;80
01/01/2023 12:42;48.17109 5.124301666666667;57;80
01/01/2023 12:42;47.19864166666667 1.5386333333333333;75;90
01/01/2023 12:42;47.191403333333334 1.5404916666666666;99;90
01/01/2023 12:42;48.461848333333336 7.440085;50;80
01/01/2023 12:42;48.461075 7.434256666666666;31;80
01/01/2023 12:42;48.934655 0.199985;54;90
01/01/2023 12:42;49.88058 4.780743333333334;76;80
01/01/2023 12:42;48.01856 -0.006515000000000001;72;90
01/01/2023 12:42;48.611445 -3.940611666666667;69;80
01/01/2023 12:42;48.274395 3.8372633333333335;93;90
01/01/2023 12:42;46.903526666666664 -1.083715;87;80
01/01/2023 12:43;46.305213333333334 -1.0862233333333333;42;80
01/01/2023 12:43;49.02804166666667 7.90317;52;70
01/01/2023 12:43;48.733535 3.9323183333333334;92;80
01/01/2023 12:43;48.55589833333333 5.923608333333333;28;80
01/01/2023 12:43;45.09937 -0.03394666666666667;63;80
01/01/2023 12:43;45.09760333333333 -0.03704333333333333;53;80
01/01/2023 12:43;49.41504166666667 1.5754283333333334;74;80
01/01/2023 12:43;49.04492333333334 7.275096666666666;48;80
01/01/2023 12:43;49.04551 7.27751;37;80
01/01/2023 12:43;45.74575333333333 -0.5938066666666667;81;70
01/01/2023 12:43;45.74575 -0.594025;87;70
01/01/2023 12:43;45.74574166666667 -0.5949016666666667;77;70
01/01/2023 12:43;49.07093166666667 6.184935;46;80
01/01/2023 12:43;49.07116 6.184903333333334;51;80
01/01/2023 12:43;49.06807833333333 6.185035;61;70
01/01/2023 12:43;47.18797333333333 1.5428516666666667;87;90
01/01/2023 12:43;47.179135 1.54887;81;90
01/01/2023 12:43;48.463515 7.425801666666667;58;70
01/01/2023 12:43;48.463395 7.426521666666667;60;70
01/01/2023 12:43;48.46344166666667 7.426275;65;70
01/01/2023 12:43;48.01790166666667 0.0044733333333333335;82;90
01/01/2023 12:43;48.018186666666665 0.010475;46;90
01/01/2023 12:43;48.27583666666666 3.849855;95;90
01/01/2023 12:43;48.275121666666664 3.84491;87;90
01/01/2023 12:43;48.27717 3.8573283333333332;86;90
01/01/2023 12:43;48.27522333333334 3.8458966666666665;86;90
01/01/2023 12:43;48.277225 3.857635;87;90
01/01/2023 12:43;48.27505166666667 3.84425;90;90
01/01/2023 12:43;48.27755 3.8594833333333334;84;90
01/01/2023 12:43;46.89808166666667 -1.0666133333333334;84;80
01/01/2023 12:44;45.895115 1.033785;140;110
01/01/2023 12:44;49.41931833333334 1.1172183333333334;54;80
01/01/2023 12:44;46.30154666666667 -1.087265;67;80
01/01/2023 12:44;46.30340666666667 -1.08764;45;80
01/01/2023 12:44;46.302888333333335 -1.0875316666666666;27;80
01/01/2023 12:44;46.30221 -1.0874083333333333;38;80
01/01/2023 12:44;49.030303333333336 7.917225;63;80
01/01/2023 12:44;46.776675 0.494435;141;130
01/01/2023 12:44;46.77841 0.49698666666666663;121;130
01/01/2023 12:44;46.771785 0.48506;146;130
01/01/2023 12:44;46.77719833333333 0.49524;138;130
01/01/2023 12:44;48.738571666666665 3.9463916666666665;78;80
01/01/2023 12:44;48.737535 3.9435366666666667;76;80
01/01/2023 12:44;48.73885666666666 3.9471666666666665;81;80
01/01/2023 12:44;48.73885666666666 3.9471666666666665;82;80
01/01/2023 12:44;48.56259 5.937583333333333;84;80
01/01/2023 12:44;48.55789 5.93013;80;80
01/01/2023 12:44;48.562326666666664 5.937165;84;80
01/01/2023 12:44;48.55669 5.926983333333333;92;80
01/01/2023 12:44;45.10068666666667 -0.029596666666666667;82;80
01/01/2023 12:44;45.10068666666667 -0.029596666666666667;77;80
01/01/2023 12:44;45.10068666666667 -0.029596666666666667;93;80
01/01/2023 12:44;49.04809 7.291745;79;80
01/01/2023 12:44;49.046886666666666 7.28454;40;80
01/01/2023 12:44;45.748375 -0.5819166666666666;59;70
01/01/2023 12:44;45.748405 -0.58277;72;70
01/01/2023 12:44;48.17109 5.124301666666667;80;90
01/01/2023 12:44;49.07559 6.184171666666667;45;80
01/01/2023 12:44;49.07603 6.184113333333333;46;80
01/01/2023 12:44;49.07592 6.184125;47;80
01/01/2023 12:44;49.075485 6.184191666666667;42;80
01/01/2023 12:44;47.44563 0.2990933333333333;77;80
01/01/2023 12:44;48.659411666666664 0.6747233333333333;91;90
01/01/2023 12:44;48.653935 0.6738933333333333;68;90
01/01/2023 12:44;48.19383333333333 0.856715;150;130
01/01/2023 12:44;48.27813833333333 3.862635;81;90
01/01/2023 12:45;49.51132666666667 0.9967400000000001;82;90
01/01/2023 12:45;46.29713 -1.0864066666666667;69;80
01/01/2023 12:45;46.29186333333333 -1.08441;81;70
01/01/2023 12:45;49.02916 7.924993333333333;78;80
01/01/2023 12:45;49.031103333333334 7.933001666666667;57;70
01/01/2023 12:45;48.56763333333333 5.949568333333334;89;80
01/01/2023 12:45;48.56612833333333 5.9435199999999995;78;80
01/01/2023 12:45;43.447941666666665 -1.5606666666666666;114;110
01/01/2023 12:45;49.04863833333334 7.295611666666667;56;80
01/01/2023 12:45;49.049121666666665 7.299165;42;80
01/01/2023 12:45;49.04985166666667 7.30465;48;80
01/01/2023 12:45;45.75058166666667 -0.5785383333333333;65;70
01/01/2023 12:45;45.753011666666666 -0.5707883333333333;70;80
01/01/2023 12:45;49.07996333333333 6.184195;55;80
01/01/2023 12:45;49.082455 6.183255;39;80
01/01/2023 12:45;49.08022166666667 6.184175;58;80
01/01/2023 12:45;49.081163333333336 6.183841666666667;53;80
01/01/2023 12:45;47.44661166666667 0.2872366666666667;100;80
01/01/2023 12:45;47.16182666666667 1.560515;53;80
01/01/2023 12:45;48.02176166666667 0.021381666666666667;73;90
01/01/2023 12:45;48.02166833333333 0.019546666666666667;81;90
01/01/2023 12:45;48.02169166666667 0.019923333333333335;78;90
01/01/2023 12:45;48.277655 3.880698333333333;79;70
01/01/2023 12:46;49.521355 0.9866416666666668;71;70
01/01/2023 12:46;46.28135 -1.0750516666666667;84;80
01/01/2023 12:46;46.285491666666665 -1.0801316666666667;83;80
01/01/2023 12:46;46.281931666666665 -1.0757533333333333;91;80
01/01/2023 12:46;46.28476166666667 -1.0792416666666667;86;80
01/01/2023 12:46;46.285196666666664 -1.0797733333333333;87;80
01/01/2023 12:46;46.28208 -1.075935;95;80
01/01/2023 12:46;46.284908333333334 -1.07942;91;80
01/01/2023 12:46;48.570656666666665 5.958295;55;80
01/01/2023 12:46;43.447721666666666 -1.54769;108;130
01/01/2023 12:46;43.448303333333335 -1.5516516666666667;84;130
01/01/2023 12:46;49.050223333333335 7.307528333333333;80;80
01/01/2023 12:46;48.17109 5.124301666666667;64;90
01/01/2023 12:46;49.08315666666667 6.183098333333334;50;90
01/01/2023 12:46;49.08654666666666 6.182273333333334;45;90
01/01/2023 12:46;47.44770333333334 0.27408166666666667;101;80
01/01/2023 12:46;48.682763333333334 0.6706366666666667;80;90
01/01/2023 12:46;48.68829 0.6697033333333333;85;90
01/01/2023 12:46;48.687655 0.66981;78;90
01/01/2023 12:46;48.02305833333333 0.04543666666666667;85;90
01/01/2023 12:46;48.02281333333333 0.04101166666666667;81;90
01/01/2023 12:46;48.02290333333333 0.04258833333333333;75;90
01/01/2023 12:46;48.59986333333333 -3.8963283333333334;50;80
01/01/2023 12:46;48.599758333333334 -3.8966833333333333;59;80
01/01/2023 12:46;48.27714 3.9063066666666666;90;90
01/01/2023 12:46;48.2771 3.8942633333333334;84;90
01/01/2023 12:46;48.277186666666665 3.9066333333333336;90;90
01/01/2023 12:46;48.27703 3.895955;89;90
01/01/2023 12:46;48.277105 3.8939266666666668;85;90
01/01/2023 12:46;48.91966 0.23059166666666667;87;90
01/01/2023 12:46;48.91770666666667 0.23469166666666666;87;90
01/01/2023 12:46;46.880898333333334 -1.034075;47;70
01/01/2023 12:46;46.88341833333333 -1.036275;68;70
01/01/2023 12:47;49.52905833333333 0.9739766666666667;54;90
01/01/2023 12:47;46.27466 -1.06803;83;80
01/01/2023 12:47;46.278045 -1.0710283333333332;102;80
01/01/2023 12:47;46.278193333333334 -1.0712016666666666;82;80
01/01/2023 12:47;46.275205 -1.06816;78;80
01/01/2023 12:47;49.032245 7.948261666666666;46;80
01/01/2023 12:47;48.75297666666667 4.000416666666666;34;80
01/01/2023 12:47;48.573568333333334 5.973605;51;80
01/01/2023 12:47;48.573013333333336 5.97253;44;80
01/01/2023 12:47;48.57535333333333 5.975948333333333;63;90
01/01/2023 12:47;48.573296666666664 5.973295;41;80
01/01/2023 12:47;48.574688333333334 5.974841666666666;52;90
01/01/2023 12:47;48.46469333333334 7.392035;72;80
01/01/2023 12:47;43.45009666666667 -1.534505;120;110
01/01/2023 12:47;49.40092333333333 1.6146816666666666;86;80
01/01/2023 12:47;45.757905 -0.5593400000000001;81;80
01/01/2023 12:47;45.760235 -0.5534766666666666;73;80
01/01/2023 12:47;49.09113166666667 6.181561666666667;45;80
01/01/2023 12:47;49.08923 6.181848333333333;41;90
01/01/2023 12:47;47.158651666666664 1.5693083333333333;43;80
01/01/2023 12:47;48.699531666666665 0.66768;47;90
01/01/2023 12:47;48.69701333333333 0.6681583333333333;84;90
01/01/2023 12:47;48.60178166666667 -3.88977;60;80
01/01/2023 12:47;48.60187666666667 -3.88944;58;80
01/01/2023 12:47;48.27794 3.9122566666666665;89;90
01/01/2023 12:47;48.27856833333333 3.915825;90;90
01/01/2023 12:47;48.27924 3.919055;90;90
01/01/2023 12:47;48.27850166666666 3.9155016666666667;91;90
01/01/2023 12:47;48.27775833333333 3.910921666666667;80;90
01/01/2023 12:48;46.26215666666667 -1.06711;81;70
01/01/2023 12:48;46.269345 -1.067655;97;70
01/01/2023 12:48;46.270466666666664 -1.067725;74;70
01/01/2023 12:48;46.26916333333333 -1.0676383333333332;92;70
01/01/2023 12:48;46.266128333333334 -1.0674183333333334;86;70
01/01/2023 12:48;49.03113333333334 7.951768333333334;43;80
01/01/2023 12:48;48.76351833333333 4.003396666666666;88;90
01/01/2023 12:48;48.75803833333333 3.9991833333333333;76;90
01/01/2023 12:48;48.75781333333333 3.99919;72;90
01/01/2023 12:48;47.15091 1.56726;82;70
01/01/2023 12:48;47.154853333333335 1.56814;73;80
01/01/2023 12:48;48.60567 -3.87139;69;70
01/01/2023 12:48;48.606246666666664 -3.875356666666667;68;70
01/01/2023 12:48;48.605963333333335 -3.8758049999999997;64;70
01/01/2023 12:48;48.28324 3.9376800000000003;80;90
01/01/2023 12:48;48.283116666666665 3.93718;76;90
01/01/2023 12:48;48.28324 3.9376800000000003;79;90
01/01/2023 12:48;48.901806666666666 0.2542433333333333;88;90
01/01/2023 12:48;48.892355 0.25538500000000003;96;90
01/01/2023 12:48;48.90056 0.25440166666666664;91;90
01/01/2023 12:49;49.42852833333333 1.1143016666666667;34;90
01/01/2023 12:49;49.43234 1.1086933333333333;39;80
01/01/2023 12:49;49.42892 1.113425;38;90
01/01/2023 12:49;49.429046666666665 1.11319;35;90
01/01/2023 12:49;46.25751833333333 -1.0665833333333334;91;80
01/01/2023 12:49;46.257135 -1.0665466666666668;84;80
01/01/2023 12:49;46.25582833333333 -1.066395;72;80
01/01/2023 12:49;49.02964 7.956933333333334;41;80
01/01/2023 12:49;48.57713833333333 6.000358333333334;88;80
01/01/2023 12:49;48.57752 6.002026666666667;71;80
01/01/2023 12:49;48.57898 6.006593333333333;88;80
01/01/2023 12:49;48.57693166666667 5.999226666666667;84;80
01/01/2023 12:49;48.57660333333333 5.99727;80;80
01/01/2023 12:49;43.460995 -1.5015016666666665;128;110
01/01/2023 12:49;49.04868333333334 7.3428016666666664;73;80
01/01/2023 12:49;49.04765166666667 7.343398333333333;59;80
01/01/2023 12:49;46.880975 1.968315;82;90
01/01/2023 12:49;49.101773333333334 6.18;46;90
01/01/2023 12:49;47.14112 1.57451;74;90
01/01/2023 12:49;48.71314666666667 0.6643216666666666;88;90
01/01/2023 12:49;48.02302 0.09297833333333334;67;90
01/01/2023 12:49;48.02351 0.08912833333333332;77;90
01/01/2023 12:49;48.283923333333334 3.940573333333333;82;90
01/01/2023 12:49;48.284455 3.942781666666667;92;90
01/01/2023 12:49;48.286595 3.9575266666666664;70;90
01/01/2023 12:49;48.28399833333334 3.9408849999999997;80;90
01/01/2023 12:50;47.79067666666667 5.181463333333333;64;90
01/01/2023 12:50;49.554695 0.9473383333333333;67;90
01/01/2023 12:50;49.55454833333334 0.947535;68;90
01/01/2023 12:50;46.24392 -1.0750033333333333;79;90
01/01/2023 12:50;46.248405 -1.0690016666666666;84;90
01/01/2023 12:50;46.24666333333333 -1.0703066666666667;101;90
01/01/2023 12:50;46.24370666666667 -1.0757483333333333;79;90
01/01/2023 12:50;46.24384666666667 -1.075255;81;90
01/01/2023 12:50;46.247323333333334 -1.0697083333333333;87;90
01/01/2023 12:50;48.77068833333333 4.026853333333333;86;90
01/01/2023 12:50;46.125751666666666 1.0431583333333334;53;80
01/01/2023 12:50;46.12611666666667 1.03402;90;80
01/01/2023 12:50;48.100793333333336 4.421646666666667;93;80
01/01/2023 12:50;48.100775 4.4213016666666665;90;80
01/01/2023 12:50;45.071333333333335 -0.019386666666666667;82;80
01/01/2023 12:50;45.065911666666665 -0.026915;88;80
01/01/2023 12:50;49.38166 1.5900616666666667;35;80
01/01/2023 12:50;49.38030166666667 1.588155;69;80
01/01/2023 12:50;49.046265 7.350476666666666;54;80
01/01/2023 12:50;47.45779666666667 0.21683666666666665;67;70
01/01/2023 12:50;48.72414666666667 0.65523;84;90
01/01/2023 12:50;48.721875 0.6570783333333333;83;90
01/01/2023 12:50;48.726843333333335 0.6530466666666667;85;90
01/01/2023 12:50;48.72492166666667 0.654615;75;90
